"Region","Date","Stringency","Economic_Support","Cases","Stringency_4wklag","Stringency_8wklag","Stringency_12wklag","Economic_Support_4wklag","Economic_Support_8wklag","Economic_Support_12wklag","Cases_4wklag","Cases_8wklag","Cases_12wklag","Stringency_mean","Economic_Support_mean","Stringency_high","Stringency_low","Economic_Support_high","Economic_Support_low"
"AL",2019-10-06,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-10-13,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-10-20,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-10-27,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-11-03,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-11-10,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-11-24,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-12-08,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-12-15,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-12-22,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2019-12-29,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-01-26,1.98571428571429,3.57142857142857,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-02-02,2.78,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-02-09,6.74428571428571,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-02-16,8.33,0,0,0,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-02-23,9.91857142857143,0,0,1.98571428571429,0,0,3.57142857142857,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-03-01,13.89,0,0,2.78,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-03-08,18.7842857142857,0,4.28571428571429,6.74428571428571,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-03-15,46.23,10.7142857142857,75.4285714285714,8.33,0,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-03-22,66.4671428571429,26.7857142857143,461.857142857143,9.91857142857143,1.98571428571429,0,0,3.57142857142857,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-03-29,74.8671428571429,62.5,1260.42857142857,13.89,2.78,0,0,0,0,0,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-04-05,79.63,62.5,2616.85714285714,18.7842857142857,6.74428571428571,0,0,0,0,4.28571428571429,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-04-12,79.63,62.5,4242.14285714286,46.23,8.33,0,10.7142857142857,0,0,75.4285714285714,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-04-19,79.63,62.5,5643.14285714286,66.4671428571429,9.91857142857143,1.98571428571429,26.7857142857143,0,3.57142857142857,461.857142857143,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-04-26,77.2471428571428,62.5,7031.71428571429,74.8671428571429,13.89,2.78,62.5,0,0,1260.42857142857,0,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-05-03,74.07,62.5,8820.14285714286,79.63,18.7842857142857,6.74428571428571,62.5,0,0,2616.85714285714,4.28571428571429,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-05-10,64.5471428571429,62.5,10873.5714285714,79.63,46.23,8.33,62.5,10.7142857142857,0,4242.14285714286,75.4285714285714,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-05-17,62.1685714285714,62.5,13208.2857142857,79.63,66.4671428571429,9.91857142857143,62.5,26.7857142857143,0,5643.14285714286,461.857142857143,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-05-24,60.19,62.5,16263.8571428571,77.2471428571428,74.8671428571429,13.89,62.5,62.5,0,7031.71428571429,1260.42857142857,0,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-05-31,59.7928571428571,62.5,19134.2857142857,74.07,79.63,18.7842857142857,62.5,62.5,0,8820.14285714286,2616.85714285714,4.28571428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-06-07,57.41,62.5,22811,64.5471428571429,79.63,46.23,62.5,62.5,10.7142857142857,10873.5714285714,4242.14285714286,75.4285714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-06-14,56.3514285714286,62.5,27889.4285714286,62.1685714285714,79.63,66.4671428571429,62.5,62.5,26.7857142857143,13208.2857142857,5643.14285714286,461.857142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-06-21,50,62.5,32789.4285714286,60.19,77.2471428571428,74.8671428571429,62.5,62.5,62.5,16263.8571428571,7031.71428571429,1260.42857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-06-28,50,62.5,39861,59.7928571428571,74.07,79.63,62.5,62.5,62.5,19134.2857142857,8820.14285714286,2616.85714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-07-05,50,62.5,48182.4285714286,57.41,64.5471428571429,79.63,62.5,62.5,62.5,22811,10873.5714285714,4242.14285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-07-12,50,62.5,60269.7142857143,56.3514285714286,62.1685714285714,79.63,62.5,62.5,62.5,27889.4285714286,13208.2857142857,5643.14285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-07-19,50,58.9285714285714,72833,50,60.19,77.2471428571428,62.5,62.5,62.5,32789.4285714286,16263.8571428571,7031.71428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-07-26,50,30.3571428571429,84826.1428571429,50,59.7928571428571,74.07,62.5,62.5,62.5,39861,19134.2857142857,8820.14285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-08-02,49.2057142857143,12.5,95504.7142857143,50,57.41,64.5471428571429,62.5,62.5,62.5,48182.4285714286,22811,10873.5714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-08-09,47.22,12.5,104222.714285714,50,56.3514285714286,62.1685714285714,62.5,62.5,62.5,60269.7142857143,27889.4285714286,13208.2857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-08-16,43.52,12.5,111518.285714286,50,50,60.19,58.9285714285714,62.5,62.5,72833,32789.4285714286,16263.8571428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-08-23,45.1057142857143,12.5,119671.285714286,50,50,59.7928571428571,30.3571428571429,62.5,62.5,84826.1428571429,39861,19134.2857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-08-30,45.37,30.3571428571429,128204.285714286,49.2057142857143,50,57.41,12.5,62.5,62.5,95504.7142857143,48182.4285714286,22811,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-09-06,44.0485714285714,37.5,134198.285714286,47.22,50,56.3514285714286,12.5,62.5,62.5,104222.714285714,60269.7142857143,27889.4285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-09-13,43.52,37.5,140623.285714286,43.52,50,50,12.5,58.9285714285714,62.5,111518.285714286,72833,32789.4285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-09-20,43.52,37.5,147535.714285714,45.1057142857143,50,50,12.5,30.3571428571429,62.5,119671.285714286,84826.1428571429,39861,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-09-27,43.52,37.5,154802.857142857,45.37,49.2057142857143,50,30.3571428571429,12.5,62.5,128204.285714286,95504.7142857143,48182.4285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-10-04,43.52,37.5,161577.285714286,44.0485714285714,47.22,50,37.5,12.5,62.5,134198.285714286,104222.714285714,60269.7142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-10-11,43.52,37.5,168726.142857143,43.52,43.52,50,37.5,12.5,58.9285714285714,140623.285714286,111518.285714286,72833,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-10-18,43.52,37.5,177961.428571429,43.52,45.1057142857143,50,37.5,12.5,30.3571428571429,147535.714285714,119671.285714286,84826.1428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-10-25,43.52,37.5,188908.714285714,43.52,45.37,49.2057142857143,37.5,30.3571428571429,12.5,154802.857142857,128204.285714286,95504.7142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-11-01,43.52,37.5,198965.428571429,43.52,44.0485714285714,47.22,37.5,37.5,12.5,161577.285714286,134198.285714286,104222.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-11-08,43.52,37.5,209497.714285714,43.52,43.52,43.52,37.5,37.5,12.5,168726.142857143,140623.285714286,111518.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-11-15,43.52,37.5,223768.428571429,43.52,43.52,45.1057142857143,37.5,37.5,12.5,177961.428571429,147535.714285714,119671.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-11-22,43.52,37.5,238941.857142857,43.52,43.52,45.37,37.5,37.5,30.3571428571429,188908.714285714,154802.857142857,128204.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-11-29,43.52,37.5,256946.857142857,43.52,43.52,44.0485714285714,37.5,37.5,37.5,198965.428571429,161577.285714286,134198.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-12-06,43.52,37.5,280785.142857143,43.52,43.52,43.52,37.5,37.5,37.5,209497.714285714,168726.142857143,140623.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-12-13,43.52,37.5,306660.142857143,43.52,43.52,43.52,37.5,37.5,37.5,223768.428571429,177961.428571429,147535.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-12-20,43.52,37.5,333764.142857143,43.52,43.52,43.52,37.5,37.5,37.5,238941.857142857,188908.714285714,154802.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2020-12-27,43.52,37.5,356940,43.52,43.52,43.52,37.5,37.5,37.5,256946.857142857,198965.428571429,161577.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-01-03,43.52,37.5,384639,43.52,43.52,43.52,37.5,37.5,37.5,280785.142857143,209497.714285714,168726.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-01-10,43.52,37.5,411076.428571429,43.52,43.52,43.52,37.5,37.5,37.5,306660.142857143,223768.428571429,177961.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-01-17,43.52,37.5,430127,43.52,43.52,43.52,37.5,37.5,37.5,333764.142857143,238941.857142857,188908.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-01-24,43.52,37.5,449010.285714286,43.52,43.52,43.52,37.5,37.5,37.5,356940,256946.857142857,198965.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-01-31,43.52,37.5,465278,43.52,43.52,43.52,37.5,37.5,37.5,384639,280785.142857143,209497.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-02-07,43.52,37.5,476085.285714286,43.52,43.52,43.52,37.5,37.5,37.5,411076.428571429,306660.142857143,223768.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-02-14,43.52,37.5,483393.428571429,43.52,43.52,43.52,37.5,37.5,37.5,430127,333764.142857143,238941.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-02-21,43.52,37.5,489885.428571429,43.52,43.52,43.52,37.5,37.5,37.5,449010.285714286,356940,256946.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-02-28,43.52,37.5,496424.285714286,43.52,43.52,43.52,37.5,37.5,37.5,465278,384639,280785.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-03-07,43.52,37.5,501457.714285714,43.52,43.52,43.52,37.5,37.5,37.5,476085.285714286,411076.428571429,306660.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-03-14,43.52,37.5,508829.857142857,43.52,43.52,43.52,37.5,37.5,37.5,483393.428571429,430127,333764.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-03-21,43.52,37.5,512647,43.52,43.52,43.52,37.5,37.5,37.5,489885.428571429,449010.285714286,356940,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-03-28,43.52,37.5,515446.428571429,43.52,43.52,43.52,37.5,37.5,37.5,496424.285714286,465278,384639,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-04-04,41.9342857142857,37.5,517575.857142857,43.52,43.52,43.52,37.5,37.5,37.5,501457.714285714,476085.285714286,411076.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-04-11,41.67,37.5,520601.142857143,43.52,43.52,43.52,37.5,37.5,37.5,508829.857142857,483393.428571429,430127,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-04-18,39.55,37.5,524237,43.52,43.52,43.52,37.5,37.5,37.5,512647,489885.428571429,449010.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-04-25,37.96,37.5,527144.714285714,43.52,43.52,43.52,37.5,37.5,37.5,515446.428571429,496424.285714286,465278,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-05-02,37.96,37.5,529527.285714286,41.9342857142857,43.52,43.52,37.5,37.5,37.5,517575.857142857,501457.714285714,476085.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-05-09,37.96,37.5,533682,41.67,43.52,43.52,37.5,37.5,37.5,520601.142857143,508829.857142857,483393.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-05-16,37.96,37.5,540953.571428571,39.55,43.52,43.52,37.5,37.5,37.5,524237,512647,489885.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-05-23,37.96,37.5,542822.857142857,37.96,43.52,43.52,37.5,37.5,37.5,527144.714285714,515446.428571429,496424.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-05-30,35.3171428571429,37.5,544521.571428571,37.96,41.9342857142857,43.52,37.5,37.5,37.5,529527.285714286,517575.857142857,501457.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-06-06,34.26,37.5,546725,37.96,41.67,43.52,37.5,37.5,37.5,533682,520601.142857143,508829.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-06-13,34.26,37.5,548188.428571429,37.96,39.55,43.52,37.5,37.5,37.5,540953.571428571,524237,512647,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-06-20,34.26,37.5,549334.142857143,37.96,37.96,43.52,37.5,37.5,37.5,542822.857142857,527144.714285714,515446.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-06-27,34.26,37.5,550771.142857143,35.3171428571429,37.96,41.9342857142857,37.5,37.5,37.5,544521.571428571,529527.285714286,517575.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-07-04,34.26,37.5,552627.428571429,34.26,37.96,41.67,37.5,37.5,37.5,546725,533682,520601.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-07-11,34.26,37.5,556754.428571429,34.26,37.96,39.55,37.5,37.5,37.5,548188.428571429,540953.571428571,524237,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-07-18,34.26,37.5,564180,34.26,37.96,37.96,37.5,37.5,37.5,549334.142857143,542822.857142857,527144.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-07-25,35.3171428571429,37.5,576495.714285714,34.26,35.3171428571429,37.96,37.5,37.5,37.5,550771.142857143,544521.571428571,529527.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-08-01,37.96,37.5,596415.428571429,34.26,34.26,37.96,37.5,37.5,37.5,552627.428571429,546725,533682,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-08-08,37.96,37.5,619239.571428571,34.26,34.26,37.96,37.5,37.5,37.5,556754.428571429,548188.428571429,540953.571428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-08-15,32.41,37.5,646075.428571429,34.26,34.26,37.96,37.5,37.5,37.5,564180,549334.142857143,542822.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-08-22,32.41,37.5,672380.714285714,35.3171428571429,34.26,35.3171428571429,37.5,37.5,37.5,576495.714285714,550771.142857143,544521.571428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-08-29,32.41,37.5,704856.428571429,37.96,34.26,34.26,37.5,37.5,37.5,596415.428571429,552627.428571429,546725,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-09-05,32.41,25,732852.714285714,37.96,34.26,34.26,37.5,37.5,37.5,619239.571428571,556754.428571429,548188.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-09-12,32.41,25,757863.428571429,32.41,34.26,34.26,37.5,37.5,37.5,646075.428571429,564180,549334.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-09-19,32.41,25,778657.428571429,32.41,35.3171428571429,34.26,37.5,37.5,37.5,672380.714285714,576495.714285714,550771.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-09-26,32.41,25,794528.857142857,32.41,37.96,34.26,37.5,37.5,37.5,704856.428571429,596415.428571429,552627.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-10-03,32.41,25,804128,32.41,37.96,34.26,25,37.5,37.5,732852.714285714,619239.571428571,556754.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-10-10,32.41,25,810634.714285714,32.41,32.41,34.26,25,37.5,37.5,757863.428571429,646075.428571429,564180,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-10-17,32.41,25,816429.142857143,32.41,32.41,35.3171428571429,25,37.5,37.5,778657.428571429,672380.714285714,576495.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-10-24,32.41,25,826261.857142857,32.41,32.41,37.96,25,37.5,37.5,794528.857142857,704856.428571429,596415.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-10-31,32.41,25,833756,32.41,32.41,37.96,25,25,37.5,804128,732852.714285714,619239.571428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-11-07,31.56,25,837621.571428571,32.41,32.41,32.41,25,25,37.5,810634.714285714,757863.428571429,646075.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-11-14,31.3871428571429,25,841029.857142857,32.41,32.41,32.41,25,25,37.5,816429.142857143,778657.428571429,672380.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-11-21,31.7285714285714,25,844026.285714286,32.41,32.41,32.41,25,25,37.5,826261.857142857,794528.857142857,704856.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-11-28,33.9042857142857,25,846472.857142857,32.41,32.41,32.41,25,25,25,833756,804128,732852.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-12-05,33.8942857142857,25,850087.714285714,31.56,32.41,32.41,25,25,25,837621.571428571,810634.714285714,757863.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-12-12,32.0157142857143,25,854791.857142857,31.3871428571429,32.41,32.41,25,25,25,841029.857142857,816429.142857143,778657.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-12-19,31.2471428571429,25,861984.428571429,31.7285714285714,32.41,32.41,25,25,25,844026.285714286,826261.857142857,794528.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2021-12-26,30.4671428571429,25,882286.428571429,33.9042857142857,32.41,32.41,25,25,25,846472.857142857,833756,804128,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-01-02,28.5457142857143,25,935067.571428571,33.8942857142857,31.56,32.41,25,25,25,850087.714285714,837621.571428571,810634.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-01-09,28.4971428571429,25,996488.571428571,32.0157142857143,31.3871428571429,32.41,25,25,25,854791.857142857,841029.857142857,816429.142857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-01-16,28.4257142857143,25,1091896,31.2471428571429,31.7285714285714,32.41,25,25,25,861984.428571429,844026.285714286,826261.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-01-23,28.3442857142857,25,1167205,30.4671428571429,33.9042857142857,32.41,25,25,25,882286.428571429,846472.857142857,833756,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-01-30,28.3114285714286,25,1228066.71428571,28.5457142857143,33.8942857142857,31.56,25,25,25,935067.571428571,850087.714285714,837621.571428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-02-06,28.28,25,1253007.71428571,28.4971428571429,32.0157142857143,31.3871428571429,25,25,25,996488.571428571,854791.857142857,841029.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-02-13,28.2485714285714,25,1267826.42857143,28.4257142857143,31.2471428571429,31.7285714285714,25,25,25,1091896,861984.428571429,844026.285714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-02-20,28.2285714285714,25,1275639.57142857,28.3442857142857,30.4671428571429,33.9042857142857,25,25,25,1167205,882286.428571429,846472.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-02-27,28.2071428571429,25,1281307.42857143,28.3114285714286,28.5457142857143,33.8942857142857,25,25,25,1228066.71428571,935067.571428571,850087.714285714,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-03-06,28.19,25,1287308.57142857,28.28,28.4971428571429,32.0157142857143,25,25,25,1253007.71428571,996488.571428571,854791.857142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-03-13,26.0557142857143,25,1290209.28571429,28.2485714285714,28.4257142857143,31.2471428571429,25,25,25,1267826.42857143,1091896,861984.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-03-20,24.4557142857143,25,1291973.42857143,28.2285714285714,28.3442857142857,30.4671428571429,25,25,25,1275639.57142857,1167205,882286.428571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-03-27,24.4457142857143,25,1294724.71428571,28.2071428571429,28.3114285714286,28.5457142857143,25,25,25,1281307.42857143,1228066.71428571,935067.571428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-04-03,24.4328571428571,25,1296265,28.19,28.28,28.4971428571429,25,25,25,1287308.57142857,1253007.71428571,996488.571428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-04-10,24.4185714285714,25,1297424.85714286,26.0557142857143,28.2485714285714,28.4257142857143,25,25,25,1290209.28571429,1267826.42857143,1091896,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-04-17,24.3985714285714,25,1298708.42857143,24.4557142857143,28.2285714285714,28.3442857142857,25,25,25,1291973.42857143,1275639.57142857,1167205,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-04-24,24.3871428571429,25,1300183.42857143,24.4457142857143,28.2071428571429,28.3114285714286,25,25,25,1294724.71428571,1281307.42857143,1228066.71428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-05-01,24.38,25,1301731.57142857,24.4328571428571,28.19,28.28,25,25,25,1296265,1287308.57142857,1253007.71428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-05-08,24.3714285714286,25,1303761.28571429,24.4185714285714,26.0557142857143,28.2485714285714,25,25,25,1297424.85714286,1290209.28571429,1267826.42857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-05-15,24.3585714285714,25,1306601.42857143,24.3985714285714,24.4557142857143,28.2285714285714,25,25,25,1298708.42857143,1291973.42857143,1275639.57142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-05-22,24.35,25,1310511.28571429,24.3871428571429,24.4457142857143,28.2071428571429,25,25,25,1300183.42857143,1294724.71428571,1281307.42857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-05-29,24.3414285714286,25,1315265.42857143,24.38,24.4328571428571,28.19,25,25,25,1301731.57142857,1296265,1287308.57142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-06-05,24.33,25,1322498,24.3714285714286,24.4185714285714,26.0557142857143,25,25,25,1303761.28571429,1297424.85714286,1290209.28571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-06-12,24.3214285714286,25,1331151.42857143,24.3585714285714,24.3985714285714,24.4557142857143,25,25,25,1306601.42857143,1298708.42857143,1291973.42857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-06-19,24.32,25,1341741,24.35,24.3871428571429,24.4457142857143,25,25,25,1310511.28571429,1300183.42857143,1294724.71428571,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-06-26,24.32,25,1354375.14285714,24.3414285714286,24.38,24.4328571428571,25,25,25,1315265.42857143,1301731.57142857,1296265,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-07-03,24.3142857142857,25,1367194.71428571,24.33,24.3714285714286,24.4185714285714,25,25,25,1322498,1303761.28571429,1297424.85714286,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-07-10,24.3042857142857,25,1383901.57142857,24.3214285714286,24.3585714285714,24.3985714285714,25,25,25,1331151.42857143,1306601.42857143,1298708.42857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-07-17,24.2942857142857,25,1401100.71428571,24.32,24.35,24.3871428571429,25,25,25,1341741,1310511.28571429,1300183.42857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-07-24,24.2842857142857,25,1418156,24.32,24.3414285714286,24.38,25,25,25,1354375.14285714,1315265.42857143,1301731.57142857,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-07-31,24.2742857142857,25,1429574,24.3142857142857,24.33,24.3714285714286,25,25,25,1367194.71428571,1322498,1303761.28571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-08-07,24.2642857142857,25,1442181.14285714,24.3042857142857,24.3214285714286,24.3585714285714,25,25,25,1383901.57142857,1331151.42857143,1306601.42857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-08-14,24.2542857142857,25,1455863.85714286,24.2942857142857,24.32,24.35,25,25,25,1401100.71428571,1341741,1310511.28571429,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-08-21,25.9014285714286,25,1470649.57142857,24.2842857142857,24.32,24.3414285714286,25,25,25,1418156,1354375.14285714,1315265.42857143,32.7832459847844,28.9095519864751,0,1,0,1
"AL",2022-08-28,27.14,25,1485902.85714286,24.2742857142857,24.3142857142857,24.33,25,25,25,1429574,1367194.71428571,1322498,32.7832459847844,28.9095519864751,0,1,0,1
